1.808830648660659790e-01,-7.861214876174926758e-02,7.520116778914598399e-02,1.953125000000000000e-02,6.185546517372131348e-02,5.087352192992854460e-01
2.783482670783996582e-01,-8.350008726119995117e-02,9.050032165583843380e-02,2.441406250000000000e-02,7.342917472124099731e-02,5.442750482237657117e-01
1.274591088294982910e-01,-7.367762178182601929e-02,7.374894412578214542e-02,1.367187500000000000e-02,6.675229966640472412e-02,3.796667653714947410e-01
1.911280751228332520e-01,-7.307245582342147827e-02,6.362442786110023007e-02,0.000000000000000000e+00,7.069381326436996460e-02,4.461644018395858891e-01
3.263033628463745117e-01,-7.172497361898422241e-02,9.484105375105400526e-02,3.710937500000000000e-02,6.414631009101867676e-02,5.980848897910785444e-01
3.816030919551849365e-01,-8.037582039833068848e-02,1.146532130162540852e-01,5.175781250000000000e-02,6.988377869129180908e-02,6.386111742933354707e-01
1.785949319601058960e-01,-8.582271635532379150e-02,7.630391101319844438e-02,9.765625000000000000e-03,7.393142580986022949e-02,4.255585374240277718e-01
2.629481554031372070e-01,-7.819988578557968140e-02,7.058498617436725908e-02,1.171875000000000000e-02,6.540692597627639771e-02,5.059133067550820595e-01
3.389299213886260986e-01,-7.809364050626754761e-02,1.058108980416818667e-01,4.394531250000000000e-02,6.873954087495803833e-02,5.857868675280134552e-01
3.435653448104858398e-01,-7.554293423891067505e-02,9.213552981316297519e-02,2.832031250000000000e-02,7.090580463409423828e-02,5.996753908347485229e-01
1.034311503171920776e-01,-7.394718378782272339e-02,7.592293732659527450e-02,9.765625000000000000e-03,7.350812852382659912e-02,3.499988886561168355e-01
7.464424371719360352e-01,-8.084449917078018188e-02,1.535970583704511228e-01,8.691406250000000000e-02,7.409221678972244263e-02,8.828746401599464333e-01
2.747310400009155273e-01,-7.820460945367813110e-02,6.746780565038079658e-02,6.835937500000000000e-03,6.736874580383300781e-02,5.249355913356348324e-01
2.999308109283447266e-01,-8.705966174602508545e-02,9.303417843079841987e-02,3.417968750000000000e-02,6.539388000965118408e-02,5.626132440737543483e-01
1.773612946271896362e-01,-8.873157203197479248e-02,8.095017406844817742e-02,1.953125000000000000e-02,6.824325025081634521e-02,4.309397960518097648e-01
1.582913100719451904e-01,-8.980389684438705444e-02,8.726486019429557928e-02,2.343750000000000000e-02,7.091929018497467041e-02,4.102628342970777164e-01
1.454086899757385254e-01,-8.830899745225906372e-02,8.496506594110542210e-02,2.148437500000000000e-02,7.053410261869430542e-02,3.918497521299340036e-01
2.306650131940841675e-01,-9.410150349140167236e-02,8.219764896992387548e-02,1.757812500000000000e-02,7.179947197437286377e-02,4.891372937250159092e-01
3.124447762966156006e-01,-8.667477220296859741e-02,9.474654430619011691e-02,3.417968750000000000e-02,6.729650497436523438e-02,5.717410742022611680e-01
3.431210517883300781e-01,-9.147410839796066284e-02,9.762214231076882243e-02,3.417968750000000000e-02,7.049161195755004883e-02,5.979978235658598429e-01
1.829910576343536377e-01,-7.925170660018920898e-02,5.893386121573485070e-02,-9.765625000000000000e-04,6.656713783740997314e-02,4.268058631099768130e-01
2.305375337600708008e-01,-7.971792668104171753e-02,7.871779917161347839e-02,1.757812500000000000e-02,6.793297082185745239e-02,4.883675901070777536e-01
1.784219443798065186e-01,-7.543885707855224609e-02,7.800272360776716596e-02,1.953125000000000000e-02,6.496830284595489502e-02,4.327223829727882554e-01
3.103137910366058350e-01,-8.256986737251281738e-02,9.684955413450779815e-02,3.320312500000000000e-02,7.071825861930847168e-02,5.983598788369259847e-01
2.089841365814208984e-01,-8.123897761106491089e-02,8.732253834148195892e-02,2.539062500000000000e-02,6.881323456764221191e-02,4.822861581591602054e-01
1.601387560367584229e-01,-7.402746379375457764e-02,6.842615429525267245e-02,1.074218750000000000e-02,6.409329921007156372e-02,4.075021677656194274e-01
2.194167673587799072e-01,-8.408365398645401001e-02,8.627372727744386793e-02,2.539062500000000000e-02,6.764788925647735596e-02,4.834691133805557040e-01
2.490694224834442139e-01,-8.696809411048889160e-02,1.035300779809347205e-01,4.199218750000000000e-02,6.837543845176696777e-02,5.095861363543009448e-01
6.302398443222045898e-01,-9.014352411031723022e-02,1.214479926381955011e-01,5.371093750000000000e-02,7.526339590549468994e-02,8.091694636483186542e-01
2.605216205120086670e-01,-9.224392473697662354e-02,8.833093602282815482e-02,2.734375000000000000e-02,6.776354461908340454e-02,5.108352940746854198e-01
1.613615900278091431e-01,-8.964411914348602295e-02,8.046125708494855644e-02,1.855468750000000000e-02,6.878508627414703369e-02,4.042381014866208155e-01
2.467660307884216309e-01,-8.946059644222259521e-02,7.927165247699008432e-02,1.367187500000000000e-02,7.288864254951477051e-02,4.996206962971058152e-01
1.040615737438201904e-01,-8.665687590837478638e-02,7.476164255103867617e-02,1.171875000000000000e-02,7.004766166210174561e-02,3.446648661534491564e-01
3.503337502479553223e-01,-9.344570338726043701e-02,9.241869707443584048e-02,2.441406250000000000e-02,7.556070387363433838e-02,5.981514604705235882e-01
2.265143692493438721e-01,-8.519691973924636841e-02,7.379232844050420681e-02,4.882812500000000000e-03,7.656612992286682129e-02,4.822917950802864673e-01
3.024835586547851562e-01,-8.483368903398513794e-02,8.697609205887602002e-02,1.953125000000000000e-02,7.493871450424194336e-02,5.698675325384993107e-01
4.670794606208801270e-01,-8.862298727035522461e-02,1.247248511377847535e-01,5.468750000000000000e-02,7.781928032636642456e-02,6.982825825052059177e-01
2.674522101879119873e-01,-8.863269537687301636e-02,9.498384007326876599e-02,2.832031250000000000e-02,7.407058775424957275e-02,5.293185042764021464e-01
1.742770522832870483e-01,-9.143240749835968018e-02,8.269767125932503404e-02,1.562500000000000000e-02,7.452519237995147705e-02,4.400945667415304685e-01
2.669311761856079102e-01,-9.092020988464355469e-02,9.696724889113284007e-02,3.613281250000000000e-02,6.759382039308547974e-02,5.298346542045107022e-01
3.913802802562713623e-01,-9.910168498754501343e-02,1.203988417473738082e-01,5.761718750000000000e-02,6.975739449262619019e-02,6.476348212581009012e-01
2.035016864538192749e-01,-1.010295003652572632e-01,8.786605463114938175e-02,2.343750000000000000e-02,7.158728688955307007e-02,4.592357409469990381e-01
2.672398686408996582e-01,-1.035919189453125000e-01,8.841526194385096460e-02,2.929687500000000000e-02,6.568709760904312134e-02,5.320373354429203117e-01
1.943649351596832275e-01,-9.609065949916839600e-02,6.153235213196239783e-02,3.906250000000000000e-03,6.402900069952011108e-02,4.500337409367089481e-01
5.890405178070068359e-01,-1.191187053918838501e-01,1.489306144883357774e-01,8.007812500000000000e-02,7.650277018547058105e-02,8.491077373769639891e-01
1.656339168548583984e-01,-1.135852932929992676e-01,8.336556415019913402e-02,1.269531250000000000e-02,7.852250337600708008e-02,4.212142240116822367e-01
3.197909891605377197e-01,-1.193847954273223877e-01,1.028734177010619533e-01,2.832031250000000000e-02,8.283678442239761353e-02,5.810105730682754155e-01
3.302155137062072754e-01,-1.198130175471305847e-01,1.227904781319466565e-01,4.980468750000000000e-02,8.109532296657562256e-02,6.086637414500187804e-01
1.581998318433761597e-01,-1.091623827815055847e-01,9.545445121608508998e-02,2.441406250000000000e-02,7.893377542495727539e-02,4.081671225893495070e-01
3.228143155574798584e-01,-1.073438823223114014e-01,8.992772899023293576e-02,2.050781250000000000e-02,7.713323831558227539e-02,5.814260057735146647e-01
5.219676494598388672e-01,-1.022978872060775757e-01,1.230813173824572004e-01,5.468750000000000000e-02,7.599313557147979736e-02,7.451468848669847711e-01
3.532983362674713135e-01,-1.019807234406471252e-01,1.101000884498262167e-01,4.101562500000000000e-02,7.676051557064056396e-02,6.183709271709335598e-01
1.667007803916931152e-01,-9.498184919357299805e-02,6.939564887261440163e-02,9.765625000000000000e-04,7.602120935916900635e-02,4.113044311692617971e-01
2.637947499752044678e-01,-8.701273053884506226e-02,1.045254805202375792e-01,3.613281250000000000e-02,7.599185407161712646e-02,5.303149509570787012e-01
1.321741789579391479e-01,-9.216331690549850464e-02,8.268794851392158307e-02,8.789062500000000000e-03,8.210987597703933716e-02,3.754066052664041808e-01
3.423822522163391113e-01,-7.865227758884429932e-02,1.121822995911543330e-01,4.296875000000000000e-02,7.690394669771194458e-02,6.037019699069108292e-01
3.591905534267425537e-02,-8.514729142189025879e-02,7.286757594010850880e-02,9.765625000000000000e-04,7.987891137599945068e-02,1.984934573719864814e-01
2.764644026756286621e-01,-7.525494694709777832e-02,1.052113351549905929e-01,3.808593750000000000e-02,7.458377629518508911e-02,5.498261183282856512e-01
1.718759536743164062e-01,-7.939409464597702026e-02,9.948042860094119533e-02,2.929687500000000000e-02,7.798172533512115479e-02,4.306636711252085359e-01
2.780255377292633057e-01,-8.123179525136947632e-02,9.230725757743130089e-02,1.953125000000000000e-02,8.086223155260086060e-02,5.203341178454644611e-01
2.272985130548477173e-01,-8.566976338624954224e-02,1.071498904188956658e-01,4.003906250000000000e-02,7.456758618354797363e-02,5.903967324028041030e-01
3.203848600387573242e-01,-7.907319068908691406e-02,1.108840009442957353e-01,4.296875000000000000e-02,7.546138763427734375e-02,5.757088672733722268e-01
3.324718475341796875e-01,-9.234478324651718140e-02,8.604027831180616204e-02,1.074218750000000000e-02,8.366454392671585083e-02,5.979430827401160942e-01
3.536311388015747070e-01,-9.356147050857543945e-02,1.016807253604383732e-01,3.222656250000000000e-02,7.717129588127136230e-02,6.106127981747796474e-01
4.709207117557525635e-01,-9.348378330469131470e-02,9.704931921756099200e-02,2.929687500000000000e-02,7.528049498796463013e-02,7.051300927705688171e-01
3.238092660903930664e-01,-9.616084396839141846e-02,9.245829818979700576e-02,2.929687500000000000e-02,7.017935812473297119e-02,5.756983032569765735e-01
3.136821389198303223e-01,-1.023992002010345459e-01,1.112606521384122971e-01,4.199218750000000000e-02,7.696495950222015381e-02,5.731188295268139221e-01
4.772551059722900391e-01,-1.100293993949890137e-01,1.081427771462131204e-01,3.613281250000000000e-02,8.001107722520828247e-02,7.001353382039066098e-01
3.540071249008178711e-01,-1.051358059048652649e-01,1.041450112137738415e-01,4.003906250000000000e-02,7.122883200645446777e-02,6.134146757576646181e-01
3.680995106697082520e-01,-1.173761487007141113e-01,1.163249728880302314e-01,4.785156250000000000e-02,7.608156651258468628e-02,6.188596316570088574e-01
2.610954642295837402e-01,-1.218891069293022156e-01,1.040833279058688277e-01,3.027343750000000000e-02,8.201098442077636719e-02,5.193202234484877167e-01
9.379173815250396729e-02,-1.080330684781074524e-01,7.331966319976856994e-02,4.882812500000000000e-03,7.604094594717025757e-02,2.902891844735105975e-01
3.927901983261108398e-01,-1.092496588826179504e-01,1.155458028615612420e-01,4.589843750000000000e-02,7.738596200942993164e-02,6.453997657426352452e-01
3.170125186443328857e-01,-1.056609079241752625e-01,1.080646072240369904e-01,3.417968750000000000e-02,8.209435641765594482e-02,5.786488189615146549e-01
2.553366124629974365e-01,-1.060298308730125427e-01,1.032489850182969349e-01,3.125000000000000000e-02,7.999887317419052124e-02,5.307275653404275317e-01
2.061925530433654785e-01,-9.298361092805862427e-02,7.831419443255072110e-02,9.765625000000000000e-03,7.616508007049560547e-02,4.777850749298603317e-01
1.307504773139953613e-01,-9.076265990734100342e-02,6.806974318669745116e-02,0.000000000000000000e+00,7.563304901123046875e-02,3.589009170225593293e-01
2.700911164283752441e-01,-8.236289769411087036e-02,8.534167003563197795e-02,1.074218750000000000e-02,8.288831263780593872e-02,5.359226961253463761e-01
1.700105667114257812e-01,-8.273970335721969604e-02,9.553134568682253303e-02,2.539062500000000000e-02,7.793413102626800537e-02,4.258230333297195469e-01
2.427032589912414551e-01,-7.709107547998428345e-02,8.892029742514750978e-02,1.464843750000000000e-02,8.252429217100143433e-02,5.002841824194600440e-01
1.192013025283813477e-01,-7.208535075187683105e-02,8.468359741473818758e-02,1.562500000000000000e-02,7.673177868127822876e-02,3.651249553522931124e-01
5.617868900299072266e-02,-6.995847821235656738e-02,7.372436223323575177e-02,4.882812500000000000e-03,7.649061083793640137e-02,2.514460597025447441e-01
1.796654462814331055e-01,-7.916466146707534790e-02,1.068475368418830840e-01,2.929687500000000000e-02,8.616740256547927856e-02,4.327964459476951742e-01
2.530413866043090820e-01,-7.607713341712951660e-02,1.073401066790218294e-01,3.515625000000000000e-02,8.020428568124771118e-02,5.172574550654438497e-01
4.642167985439300537e-01,-7.940926402807235718e-02,1.107321750324672394e-01,3.808593750000000000e-02,8.071804046630859375e-02,7.153874541881701798e-01
3.020762205123901367e-01,-9.056123346090316772e-02,9.609984071175858844e-02,2.441406250000000000e-02,7.965086400508880615e-02,5.670160119245132302e-01
4.423496723175048828e-01,-9.817551076412200928e-02,1.366902277858343950e-01,6.542968750000000000e-02,7.917837798595428467e-02,6.848315668603754958e-01
3.164528310298919678e-01,-1.097850054502487183e-01,8.338484227056142117e-02,6.835937500000000000e-03,8.505433797836303711e-02,5.653042743429501638e-01
3.445332646369934082e-01,-1.198096796870231628e-01,1.183001588356091816e-01,4.687500000000000000e-02,7.936128973960876465e-02,6.013225191928981417e-01
2.764738202095031738e-01,-1.203611195087432861e-01,1.040370691375755996e-01,3.320312500000000000e-02,7.870437949895858765e-02,5.432093142652640871e-01
1.814403384923934937e-01,-1.130281761288642883e-01,9.085361524876134354e-02,2.148437500000000000e-02,7.707694172859191895e-02,4.234806471531030181e-01
2.083279490470886230e-01,-1.250820904970169067e-01,9.415829665840647067e-02,2.050781250000000000e-02,8.183387666940689087e-02,5.447015375055664910e-01
3.975709080696105957e-01,-1.219321191310882568e-01,1.122219187759583292e-01,4.003906250000000000e-02,8.020317554473876953e-02,6.445714218958304986e-01
2.116777598857879639e-01,-1.167039722204208374e-01,9.658919192338544235e-02,2.148437500000000000e-02,8.344980329275131226e-02,4.739936188612616230e-01
2.579037249088287354e-01,-1.065565198659896851e-01,9.975067451243724292e-02,3.027343750000000000e-02,7.719693332910537720e-02,5.217007143395702151e-01
2.715490460395812988e-01,-1.112608239054679871e-01,1.081933137388659816e-01,3.515625000000000000e-02,8.115229010581970215e-02,5.322320808535728753e-01
3.961727619171142578e-01,-1.069299504160881042e-01,1.070214676487921679e-01,3.417968750000000000e-02,8.093531429767608643e-02,6.504534736402803885e-01
3.110294342041015625e-01,-1.013856083154678345e-01,8.583154342386478675e-02,1.171875000000000000e-02,8.234755694866180420e-02,5.663915274624472529e-01
2.062209397554397583e-01,-9.804063290357589722e-02,1.005329620224983955e-01,2.734375000000000000e-02,8.132134377956390381e-02,4.721489274891058630e-01
2.270245105028152466e-01,-8.836618810892105103e-02,9.405492758878608583e-02,1.660156250000000000e-02,8.605930209159851074e-02,4.937512208935252445e-01
1.630225032567977905e-01,-8.369239419698715210e-02,8.341147692271988490e-02,1.074218750000000000e-02,8.074365556240081787e-02,4.063948400032824093e-01
2.515075206756591797e-01,-8.667521178722381592e-02,1.057482295411773521e-01,2.734375000000000000e-02,8.711609244346618652e-02,5.248908356592243418e-01
1.557604223489761353e-01,-7.836616039276123047e-02,8.495824715191702126e-02,1.660156250000000000e-02,7.595187425613403320e-02,4.001974795626950798e-01
2.594771385192871094e-01,-8.373409509658813477e-02,1.133282745315256079e-01,3.613281250000000000e-02,8.577273786067962646e-02,5.211521621091225187e-01
5.698049068450927734e-01,-8.408465236425399780e-02,1.463200818999439434e-01,7.324218750000000000e-02,8.119766414165496826e-02,7.773266883303303620e-01
3.447474837303161621e-01,-9.157730638980865479e-02,1.151916164549220412e-01,4.003906250000000000e-02,8.350284397602081299e-02,5.940705101684427003e-01
2.539722323417663574e-01,-9.992145746946334839e-02,1.049403464971874200e-01,3.027343750000000000e-02,8.296323567628860474e-02,5.118353989559171202e-01
1.949156075716018677e-01,-1.044736802577972412e-01,9.254059736986164353e-02,2.246093750000000000e-02,7.786628603935241699e-02,4.588577391196950184e-01
3.641176819801330566e-01,-1.146725714206695557e-01,1.207684441106238182e-01,4.980468750000000000e-02,7.884862273931503296e-02,6.233678580220278764e-01
3.579234182834625244e-01,-1.277476698160171509e-01,1.175183920749987010e-01,3.808593750000000000e-02,8.825828135013580322e-02,6.100550913152483767e-01
2.087177038192749023e-01,-1.249120682477951050e-01,9.401281113525783439e-02,2.050781250000000000e-02,8.167222142219543457e-02,4.730653568626956296e-01
4.620429873466491699e-01,-1.255470365285873413e-01,1.043733278161198541e-01,2.929687500000000000e-02,8.341827988624572754e-02,7.034975472114615158e-01
1.524277329444885254e-01,-1.116548925638198853e-01,7.525407293637442763e-02,2.929687500000000000e-03,8.036042749881744385e-02,3.890790735802169831e-01
1.336643099784851074e-01,-1.015644222497940063e-01,7.826766384732763981e-02,3.906250000000000000e-03,8.262379467487335205e-02,3.629133501410375939e-01
1.927125453948974609e-01,-9.905300289392471313e-02,9.781068682696059113e-02,2.148437500000000000e-02,8.480700850486755371e-02,4.524725060321881376e-01
1.818883419036865234e-01,-9.388013184070587158e-02,1.001893718131725564e-01,2.539062500000000000e-02,8.310972154140472412e-02,4.644112861956780636e-01
2.859276831150054932e-01,-9.359285235404968262e-02,1.207045881624253525e-01,4.296875000000000000e-02,8.637315779924392700e-02,5.586275712286966622e-01
3.888249769806861877e-02,-8.064100891351699829e-02,6.923492351961613167e-02,-3.906250000000000000e-03,8.126797527074813843e-02,2.023778314672985690e-01
2.436603605747222900e-01,-7.386500388383865356e-02,9.025288517136687005e-02,2.734375000000000000e-02,6.989903748035430908e-02,5.325783552973877288e-01
1.286188066005706787e-01,-7.697196304798126221e-02,8.917705267822384485e-02,1.855468750000000000e-02,7.846929132938385010e-02,3.708981435763661350e-01
2.215296924114227295e-01,-7.373002916574478149e-02,8.941379630709889170e-02,1.953125000000000000e-02,7.764726877212524414e-02,4.814634135948114291e-01
2.679141163825988770e-01,-8.808524161577224731e-02,1.123766186306056625e-01,3.808593750000000000e-02,8.254520595073699951e-02,5.086465041107519625e-01
1.219131723046302795e-01,-1.015061959624290466e-01,9.611611501532024704e-02,2.148437500000000000e-02,8.292415738105773926e-02,5.222405944524990407e-01
2.622441649436950684e-01,-9.438696503639221191e-02,9.612011175704537891e-02,1.660156250000000000e-02,8.835394680500030518e-02,5.288322479139699883e-01
1.700865626335144043e-01,-9.062588214874267578e-02,7.986244675203124643e-02,7.812500000000000000e-03,8.005549758672714233e-02,4.159680442118908195e-01
1.816099882125854492e-01,-9.534618258476257324e-02,8.018543025900726207e-02,3.906250000000000000e-03,8.475464582443237305e-02,4.253887954780447567e-01
2.997207343578338623e-01,-8.969213813543319702e-02,9.121483834331911567e-02,1.855468750000000000e-02,8.073350787162780762e-02,5.533483966079074667e-01
1.178120076656341553e-01,-9.111362695693969727e-02,9.306269747207807086e-02,1.757812500000000000e-02,8.387175202369689941e-02,3.420756227635887714e-01
3.658414483070373535e-01,-1.017861962318420410e-01,1.318505394333442382e-01,4.785156250000000000e-02,9.333220124244689941e-02,6.403233622825480476e-01
1.162599697709083557e-01,-8.581607788801193237e-02,6.951318849451126880e-02,1.953125000000000000e-03,7.506674528121948242e-02,3.502114937684622786e-01
5.697658658027648926e-01,-9.357000887393951416e-02,1.190618092368822545e-01,4.687500000000000000e-02,8.020757138729095459e-02,7.770131758052895021e-01
2.356822192668914795e-01,-9.673463553190231323e-02,7.736235266384028364e-02,2.929687500000000000e-03,8.270296454429626465e-02,4.983856194716247967e-01
2.311736345291137695e-01,-9.911850094795227051e-02,9.026711493061156943e-02,1.367187500000000000e-02,8.510582149028778076e-02,4.803822319128137619e-01
4.324540793895721436e-01,-9.457345306873321533e-02,1.088538463209260954e-01,3.613281250000000000e-02,8.080114424228668213e-02,6.695008878427782806e-01
1.967932879924774170e-01,-9.542326629161834717e-02,8.292434247505298117e-02,9.765625000000000000e-03,8.128746598958969116e-02,4.575289599378637440e-01
7.198406755924224854e-02,-9.347641468048095703e-02,6.676013122887525242e-02,-6.835937500000000000e-03,8.177341520786285400e-02,2.706002949657653756e-01
1.890125572681427002e-01,-8.500469475984573364e-02,7.730599888964206912e-02,9.765625000000000000e-03,7.504485547542572021e-02,4.358826895778623589e-01
2.827481031417846680e-01,-9.664401412010192871e-02,1.106021634814169374e-01,3.125000000000000000e-02,8.816907554864883423e-02,5.615122065283486563e-01
2.454987168312072754e-01,-8.072454482316970825e-02,8.713039017220580718e-02,1.953125000000000000e-02,7.511015236377716064e-02,5.155867274708124670e-01
1.119207367300987244e-01,-7.895345985889434814e-02,7.417570193592837313e-02,9.765625000000000000e-04,8.133237808942794800e-02,3.348779804580984121e-01
2.827979028224945068e-01,-7.739330083131790161e-02,9.759649651641666424e-02,2.246093750000000000e-02,8.348395675420761108e-02,5.489429638813557721e-01
2.215630710124969482e-01,-8.400183916091918945e-02,9.510113004830600403e-02,2.148437500000000000e-02,8.179639279842376709e-02,4.852150002091168424e-01
1.448006033897399902e-01,-9.198474138975143433e-02,9.963766735108947614e-02,2.246093750000000000e-02,8.575192093849182129e-02,4.058107676435621647e-01
2.864133119583129883e-01,-8.983431756496429443e-02,9.946996208032032882e-02,2.050781250000000000e-02,8.773571997880935669e-02,5.421627598468984344e-01
1.967812776565551758e-01,-8.735818415880203247e-02,8.705136668959312374e-02,1.269531250000000000e-02,8.261784166097640991e-02,4.516882373378975912e-01
3.516336083412170410e-01,-8.804406970739364624e-02,1.064194811660854612e-01,3.320312500000000000e-02,8.135151118040084839e-02,6.025135252939984865e-01
1.325048878788948059e-02,-8.903953433036804199e-02,7.029207284995209193e-02,-3.906250000000000000e-03,8.244258165359497070e-02,1.214648618461343227e-01
3.044708371162414551e-01,-9.634913504123687744e-02,9.623946559077012353e-02,2.246093750000000000e-02,8.197614550590515137e-02,5.553444411208965370e-01
1.553193777799606323e-01,-8.887211233377456665e-02,8.663616983221800183e-02,1.269531250000000000e-02,8.215650916099548340e-02,4.013166219690608716e-01
2.681377232074737549e-01,-9.223320335149765015e-02,1.057409670975175686e-01,2.929687500000000000e-02,8.493788540363311768e-02,5.465335476182192620e-01
3.477811217308044434e-01,-9.650611132383346558e-02,1.056037580501651973e-01,2.929687500000000000e-02,8.478543162345886230e-02,6.134427533344902761e-01
2.692531347274780273e-01,-1.013270989060401917e-01,1.036186527426252724e-01,2.734375000000000000e-02,8.474989235401153564e-02,5.309220484726887568e-01
3.572362959384918213e-01,-1.018315702676773071e-01,1.330233793769366457e-01,5.761718750000000000e-02,8.378466218709945679e-02,6.113851761032000898e-01
3.714945912361145020e-01,-1.107709705829620361e-01,9.875143442809530825e-02,2.246093750000000000e-02,8.476722240447998047e-02,6.130793201490146727e-01
1.228939592838287354e-01,-1.073534414172172546e-01,7.634375900033774087e-02,9.765625000000000000e-04,8.374133706092834473e-02,3.484254167055298446e-01
2.205138206481933594e-01,-1.103257536888122559e-01,1.083929195669952605e-01,3.417968750000000000e-02,8.245915174484252930e-02,4.787915088679361997e-01
1.773835718631744385e-01,-1.096352487802505493e-01,9.138819940335451975e-02,1.660156250000000000e-02,8.309626579284667969e-02,4.300404704751478735e-01
4.353806376457214355e-01,-1.093853935599327087e-01,1.246641567418009799e-01,5.175781250000000000e-02,8.100704848766326904e-02,6.763354794049174501e-01
3.549910187721252441e-01,-1.225269064307212830e-01,1.243403862076775113e-01,4.199218750000000000e-02,9.149800240993499756e-02,6.254755996015012309e-01
1.339017152786254883e-01,-1.137674152851104736e-01,9.387300418120503309e-02,1.757812500000000000e-02,8.477208763360977173e-02,3.698801771369807923e-01
1.231288015842437744e-01,-1.125852391123771667e-01,1.028621223681511765e-01,2.636718750000000000e-02,8.499437570571899414e-02,4.562695195877460308e-01
2.463213205337524414e-01,-9.979896992444992065e-02,1.062655245896166889e-01,3.222656250000000000e-02,8.226551115512847900e-02,5.146591627639655053e-01
