1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.629629629629629095e-01
9.642857142857143016e-01
9.310344827586206629e-01
9.333333333333333481e-01
9.354838709677418818e-01
9.375000000000000000e-01
9.393939393939394478e-01
9.411764705882352811e-01
9.428571428571428381e-01
9.444444444444444198e-01
9.459459459459459429e-01
9.473684210526315264e-01
9.230769230769231282e-01
9.250000000000000444e-01
9.268292682926829729e-01
9.285714285714286031e-01
9.302325581395348708e-01
9.318181818181817677e-01
9.333333333333333481e-01
9.347826086956522174e-01
9.361702127659574657e-01
9.375000000000000000e-01
9.387755102040816757e-01
9.200000000000000400e-01
9.215686274509803377e-01
9.230769230769231282e-01
9.245283018867924696e-01
9.259259259259259300e-01
9.272727272727272485e-01
9.285714285714286031e-01
9.122807017543859143e-01
9.137931034482759118e-01
9.152542372881355970e-01
9.000000000000000222e-01
9.016393442622950838e-01
9.032258064516128782e-01
9.047619047619047672e-01
8.906250000000000000e-01
8.923076923076923572e-01
8.939393939393939226e-01
8.955223880597015240e-01
8.970588235294117974e-01
8.985507246376811530e-01
9.000000000000000222e-01
9.014084507042253724e-01
9.027777777777777901e-01
9.041095890410958402e-01
9.054054054054053724e-01
8.933333333333333126e-01
8.815789473684210176e-01
8.831168831168830780e-01
8.846153846153845812e-01
8.860759493670885556e-01
8.874999999999999556e-01
8.888888888888888395e-01
8.902439024390244038e-01
8.915662650602409478e-01
8.928571428571429047e-01
8.941176470588235725e-01
8.837209302325581550e-01
8.850574712643678454e-01
8.863636363636363535e-01
8.876404494382021948e-01
8.888888888888888395e-01
8.901098901098900562e-01
8.913043478260869179e-01
8.924731182795698770e-01
8.936170212765957022e-01
8.947368421052631637e-01
8.958333333333333703e-01
8.969072164948453940e-01
8.979591836734693855e-01
8.989898989898990056e-01
9.000000000000000222e-01
9.009900990099010132e-01
9.019607843137255054e-01
9.029126213592233441e-01
9.038461538461538547e-01
9.047619047619047672e-01
9.056603773584905870e-01
9.065420560747663448e-01
9.074074074074074403e-01
9.082568807339449490e-01
9.090909090909090606e-01
9.099099099099099419e-01
9.107142857142856984e-01
9.115044247787610354e-01
9.122807017543859143e-01
9.130434782608695121e-01
9.137931034482759118e-01
9.059829059829059839e-01
9.067796610169491789e-01
9.075630252100840289e-01
9.083333333333333259e-01
9.090909090909090606e-01
9.098360655737705027e-01
9.105691056910568681e-01
9.112903225806451291e-01
9.120000000000000329e-01
9.126984126984126755e-01
9.133858267716535861e-01
9.140625000000000000e-01
9.147286821705425952e-01
9.153846153846153522e-01
9.160305343511450094e-01
